text,score
"[Q] מהם הגורמים להיווצרות נהרות? [T] נהרות נוצרים ממקורות מים כמו גשמים, קרחונים ונחלים שמתחברים לזרימה מרכזית. [S] גשמים ונהרות קטנים מצטרפים יחד ליצירת נהר גדול יותר.",1.0
"[Q] למה חשוב לשמור על מקורות מים [T] מקורות מים חיוניים לשתייה, חקלאות, תעשייה, מערכות אקולוגיות ואספקת מים לדורות הבאים [S] כדי שיהיו מים לשתייה",0.9
"[Q] למה חשוב לשמור על מקורות מים [T] מקורות מים חיוניים לשתייה, חקלאות, תעשייה, מערכות אקולוגיות ואספקת מים לדורות הבאים [S] מים חשובים לבני אדם",0.85
"[Q] למה חשוב לשמור על מקורות מים [T] מקורות מים חיוניים לשתייה, חקלאות, תעשייה, מערכות אקולוגיות ואספקת מים לדורות הבאים [S] כדי לספק מים לחקלאות",0.9
"[Q] למה חשוב לשמור על מקורות מים [T] מקורות מים חיוניים לשתייה, חקלאות, תעשייה, מערכות אקולוגיות ואספקת מים לדורות הבאים [S] מים נחוצים לחיים",1.0
"[Q] למה חשוב לשמור על מקורות מים [T] מקורות מים חיוניים לשתייה, חקלאות, תעשייה, מערכות אקולוגיות ואספקת מים לדורות הבאים [S] כדי למנוע מחסור במים",0.95
"[Q] למה חשוב לשמור על מקורות מים [T] מקורות מים חיוניים לשתייה, חקלאות, תעשייה, מערכות אקולוגיות ואספקת מים לדורות הבאים [S] מים חשובים לטבע",0.85
"[Q] למה חשוב לשמור על מקורות מים [T] מקורות מים חיוניים לשתייה, חקלאות, תעשייה, מערכות אקולוגיות ואספקת מים לדורות הבאים [S] כדי שבעלי חיים יוכלו לשתות",0.85
"[Q] למה חשוב לשמור על מקורות מים [T] מקורות מים חיוניים לשתייה, חקלאות, תעשייה, מערכות אקולוגיות ואספקת מים לדורות הבאים [S] לשמירה על מערכות אקולוגיות",0.95
"[Q] למה חשוב לשמור על מקורות מים [T] מקורות מים חיוניים לשתייה, חקלאות, תעשייה, מערכות אקולוגיות ואספקת מים לדורות הבאים [S] מים משמשים גם לתעשייה",0.85
"[Q] למה חשוב לשמור על מקורות מים [T] מקורות מים חיוניים לשתייה, חקלאות, תעשייה, מערכות אקולוגיות ואספקת מים לדורות הבאים [S] כדי לשמור על הסביבה",0.8
"[Q] למה חשוב לשמור על מקורות מים [T] מקורות מים חיוניים לשתייה, חקלאות, תעשייה, מערכות אקולוגיות ואספקת מים לדורות הבאים [S] מים חשובים לאדם ולטבע",1.0
"[Q] למה חשוב לשמור על מקורות מים [T] מקורות מים חיוניים לשתייה, חקלאות, תעשייה, מערכות אקולוגיות ואספקת מים לדורות הבאים [S] מקור מים נקיים בעתיד",0.95
"[Q] למה חשוב לשמור על מקורות מים [T] מקורות מים חיוניים לשתייה, חקלאות, תעשייה, מערכות אקולוגיות ואספקת מים לדורות הבאים [S] כדי שלא ייגמרו המים",0.95
"[Q] למה חשוב לשמור על מקורות מים [T] מקורות מים חיוניים לשתייה, חקלאות, תעשייה, מערכות אקולוגיות ואספקת מים לדורות הבאים [S] מים דרושים לגידול מזון",0.9
"[Q] למה חשוב לשמור על מקורות מים [T] מקורות מים חיוניים לשתייה, חקלאות, תעשייה, מערכות אקולוגיות ואספקת מים לדורות הבאים [S] מים עוזרים לקיום החיים",1.0
"[Q] למה חשוב לשמור על מקורות מים [T] מקורות מים חיוניים לשתייה, חקלאות, תעשייה, מערכות אקולוגיות ואספקת מים לדורות הבאים [S] לשימוש יומיומי של אנשים",0.85
"[Q] למה חשוב לשמור על מקורות מים [T] מקורות מים חיוניים לשתייה, חקלאות, תעשייה, מערכות אקולוגיות ואספקת מים לדורות הבאים [S] כדי לספק מים לכולם",0.95
"[Q] למה חשוב לשמור על מקורות מים [T] מקורות מים חיוניים לשתייה, חקלאות, תעשייה, מערכות אקולוגיות ואספקת מים לדורות הבאים [S] מים הם משאב חיוני",1.0
"[Q] למה חשוב לשמור על מקורות מים [T] מקורות מים חיוניים לשתייה, חקלאות, תעשייה, מערכות אקולוגיות ואספקת מים לדורות הבאים [S] מים משמשים רק לשתייה",0.7
"[Q] למה חשוב לשמור על מקורות מים [T] מקורות מים חיוניים לשתייה, חקלאות, תעשייה, מערכות אקולוגיות ואספקת מים לדורות הבאים [S] כי מים נוצרים במפעלים",0.0
"[Q] איך נוצרת סחיפה חופית? [T] סחיפה חופית נוצרת מהתנועה המתמדת של גלים ורוחות שמזיזים חול וחלקיקי קרקע לאורך החוף. [S] החול והסלעים נעים לאורך החוף עקב גלים ורוח, מה שגורם לשינוי צורת החוף לאורך זמן.",1.0
[Q] איך נוצרת סחיפה חופית? [T] סחיפה חופית נוצרת מהתנועה המתמדת של גלים ורוחות שמזיזים חול וחלקיקי קרקע לאורך החוף. [S] מים זורמים מהים וחולצים את החוף.,0.6
[Q] איך נוצרת סחיפה חופית? [T] סחיפה חופית נוצרת מהתנועה המתמדת של גלים ורוחות שמזיזים חול וחלקיקי קרקע לאורך החוף. [S] החוף נשחק כי הים דוחף אותו פנימה.,0.3
[Q] איך נוצרת סחיפה חופית? [T] סחיפה חופית נוצרת מהתנועה המתמדת של גלים ורוחות שמזיזים חול וחלקיקי קרקע לאורך החוף. [S] רוח בלבד מזיזה את החול והחוף משתנה.,0.7
[Q] איך נוצרת סחיפה חופית? [T] סחיפה חופית נוצרת מהתנועה המתמדת של גלים ורוחות שמזיזים חול וחלקיקי קרקע לאורך החוף. [S] החול נשטף מהחוף רק בזמן סופה.,0.5
"[Q] איך נוצרת סחיפה חופית? [T] סחיפה חופית נוצרת מהתנועה המתמדת של גלים ורוחות שמזיזים חול וחלקיקי קרקע לאורך החוף. [S] החול נע כל הזמן בגלל הרוח והגלים, ויוצר שינוי מתמשך בצורת החוף.",1.0
[Q] איך נוצרת סחיפה חופית? [T] סחיפה חופית נוצרת מהתנועה המתמדת של גלים ורוחות שמזיזים חול וחלקיקי קרקע לאורך החוף. [S] מים מהים מעבירים חול ממקום למקום.,0.8
[Q] איך נוצרת סחיפה חופית? [T] סחיפה חופית נוצרת מהתנועה המתמדת של גלים ורוחות שמזיזים חול וחלקיקי קרקע לאורך החוף. [S] החול נשחק בגלל שמש וחום.,0.2
[Q] איך נוצרת סחיפה חופית? [T] סחיפה חופית נוצרת מהתנועה המתמדת של גלים ורוחות שמזיזים חול וחלקיקי קרקע לאורך החוף. [S] סחיפה חופית נוצרת מגשם בלבד.,0.1
"[Q] איך נוצרת סחיפה חופית? [T] סחיפה חופית נוצרת מהתנועה המתמדת של גלים ורוחות שמזיזים חול וחלקיקי קרקע לאורך החוף. [S] גלים ורוח מזיזים חול מהחוף ומסחפים סלעים, מה שמעצבת את החוף לאורך הזמן.",1.0
[Q] איך נוצרת סחיפה חופית? [T] סחיפה חופית נוצרת מהתנועה המתמדת של גלים ורוחות שמזיזים חול וחלקיקי קרקע לאורך החוף. [S] החוף נשחק רק כאשר יש גלים גבוהים מאוד.,0.6
[Q] איך נוצרת סחיפה חופית? [T] סחיפה חופית נוצרת מהתנועה המתמדת של גלים ורוחות שמזיזים חול וחלקיקי קרקע לאורך החוף. [S] החול נשבר בגלל מים שמגיעים מהנהר סמוך.,0.4
[Q] איך נוצרת סחיפה חופית? [T] סחיפה חופית נוצרת מהתנועה המתמדת של גלים ורוחות שמזיזים חול וחלקיקי קרקע לאורך החוף. [S] סחיפה חופית היא תוצאה של גלים ורוח שמשנים כל הזמן את מיקום החול והסלעים.,1.0
[Q] איך נוצרת סחיפה חופית? [T] סחיפה חופית נוצרת מהתנועה המתמדת של גלים ורוחות שמזיזים חול וחלקיקי קרקע לאורך החוף. [S] החול בחוף מתנדנד אבל לא משנה את צורת החוף.,0.3
[Q] איך נוצרת סחיפה חופית? [T] סחיפה חופית נוצרת מהתנועה המתמדת של גלים ורוחות שמזיזים חול וחלקיקי קרקע לאורך החוף. [S] רק סופות גורמות לסחיפה חופית.,0.4
"[Q] איך נוצרת סחיפה חופית? [T] סחיפה חופית נוצרת מהתנועה המתמדת של גלים ורוחות שמזיזים חול וחלקיקי קרקע לאורך החוף. [S] החול נודד כל הזמן עקב תנועת גלים ורוח, משנים את החוף באופן הדרגתי.",1.0
[Q] איך נוצרת סחיפה חופית? [T] סחיפה חופית נוצרת מהתנועה המתמדת של גלים ורוחות שמזיזים חול וחלקיקי קרקע לאורך החוף. [S] סחיפה קורה רק בחופים סלעיים.,0.2
